system:index,COUNTRY,EVI,GID_0,NDVI,SAMPLE_1,file_date,image_date,sza,time,vza,xco2,xco2_qual,xco2_sigma,.geo
2020_01_01_00000000000000000064_0,Vietnam,5682,VNM,6880,3.0,2020/01/30,2020-01-01,33.34731,2020/01/30 06:25:53.895,0.51038176,414.27417,0.0,0.5950608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12528941206016,9.569707810015036]}"
2020_01_01_00000000000000000065_0,Vietnam,6377,VNM,7739,3.0,2020/01/30,2020-01-01,33.334015,2020/01/30 06:25:53.975,0.17761566,413.96,0.0,0.606951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13511558001885,9.542728192247242]}"
2020_01_01_00000000000000000066_0,Vietnam,6450,VNM,7548,3.0,2020/01/30,2020-01-01,33.31542,2020/01/30 06:25:54.083,0.2964291,413.31314,0.0,0.63228154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15129080188274,9.50675536855685]}"
2020_01_01_00000000000000000067_0,Vietnam,4132,VNM,5406,3.0,2020/01/30,2020-01-01,33.362103,2020/01/30 06:25:54.228,0.5099639,413.51282,0.0,0.536271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12179104210517,9.587694221860232]}"
2020_01_01_00000000000000000068_0,Vietnam,5016,VNM,6369,3.0,2020/01/30,2020-01-01,33.357754,2020/01/30 06:25:54.255,0.39787424,413.44867,0.0,0.6175776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12809914731967,9.578701015937634]}"
2020_01_01_00000000000000000069_0,Vietnam,5075,VNM,6629,3.0,2020/01/30,2020-01-01,33.34881,2020/01/30 06:25:54.309,0.17722724,413.80008,0.0,0.5861565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13160231968425,9.560714604092437]}"
2020_01_01_0000000000000000006a_0,Vietnam,6252,VNM,7520,3.0,2020/01/30,2020-01-01,33.334976,2020/01/30 06:25:54.389,0.18810661,413.80646,0.0,0.54097676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15055472930213,9.533734986324646]}"
2020_01_01_0000000000000000006b_0,Vietnam,6619,VNM,7657,3.0,2020/01/30,2020-01-01,33.330215,2020/01/30 06:25:54.416,0.29679117,413.46497,0.0,0.609111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14775784546177,9.524741780402046]}"
2020_01_01_0000000000000000006c_0,Vietnam,4745,VNM,6311,3.0,2020/01/30,2020-01-01,33.3769,2020/01/30 06:25:54.562,0.51018703,413.54523,0.0,0.5670057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11830275966581,9.605680633705427]}"
2020_01_01_0000000000000000006d_0,Vietnam,4270,VNM,5864,3.0,2020/01/30,2020-01-01,33.372555,2020/01/30 06:25:54.588,0.3981863,412.53677,0.0,0.5818281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11548521695218,9.59668742778283]}"
2020_01_01_0000000000000000006e_0,Vietnam,4132,VNM,5406,3.0,2020/01/30,2020-01-01,33.36812,2020/01/30 06:25:54.615,0.28660095,413.3988,0.0,0.49761462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12179104210517,9.587694221860232]}"
2020_01_01_0000000000000000006f_0,Vietnam,5306,VNM,6944,3.0,2020/01/30,2020-01-01,33.34978,2020/01/30 06:25:54.723,0.18692043,414.83203,0.0,0.5160818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13791750819588,9.55172139816984]}"
2020_01_01_00000000000000000070_0,Vietnam,5521,VNM,7135,3.0,2020/01/30,2020-01-01,33.34502,2020/01/30 06:25:54.749,0.29559433,413.6003,0.0,0.603185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14423497795008,9.542728192247242]}"
2020_01_01_00000000000000000071_0,Vietnam,4087,VNM,5400,3.0,2020/01/30,2020-01-01,33.37389,2020/01/30 06:25:55.002,0.08367203,412.84714,0.0,0.5202138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13372690892312,9.59668742778283]}"
2020_01_01_00000000000000000072_0,Vietnam,4735,VNM,6294,3.0,2020/01/30,2020-01-01,33.364594,2020/01/30 06:25:55.056,0.18566167,412.88522,0.0,0.6067248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1372195096705,9.578701015937634]}"
2020_01_01_00000000000000000073_0,Vietnam,5952,VNM,7205,3.0,2020/01/30,2020-01-01,33.35983,2020/01/30 06:25:55.083,0.29440245,413.38828,0.0,0.6091332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14352965383969,9.569707810015036]}"
2020_01_01_00000000000000000074_0,Vietnam,2836,VNM,4763,3.0,2020/01/30,2020-01-01,33.40652,2020/01/30 06:25:55.228,0.51208454,413.51437,0.0,0.5446748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.10506503529534,9.650646663318417]}"
2020_01_01_00000000000000000075_0,Vietnam,3681,VNM,5229,3.0,2020/01/30,2020-01-01,33.388706,2020/01/30 06:25:55.336,0.08373005,412.5625,0.0,0.5330452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12112306655568,9.614673839628026]}"
2020_01_01_00000000000000000076_0,Vietnam,3009,VNM,4777,3.0,2020/01/30,2020-01-01,33.42137,2020/01/30 06:25:55.562,0.51311743,413.1745,0.0,0.6104071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1016118156318,9.668633075163612]}"
2020_01_01_00000000000000000077_0,Vietnam,2748,VNM,4731,3.0,2020/01/30,2020-01-01,33.412605,2020/01/30 06:25:55.615,0.28929704,412.96033,0.0,0.53676367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11418733788706,9.650646663318417]}"
2020_01_01_00000000000000000078_0,Vietnam,2026,VNM,3510,3.0,2020/01/30,2020-01-01,33.404434,2020/01/30 06:25:56.083,0.29096636,412.04742,0.0,0.5917551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12394613798115,9.623667045550622]}"
2020_01_01_00000000000000000079_0,Vietnam,2483,VNM,5347,3.0,2020/01/30,2020-01-01,42.313313,2020/01/30 06:29:01.282,0.35133523,413.15494,0.0,0.6521822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60037690170385,20.865174448797884]}"
2020_01_01_0000000000000000007a_0,Vietnam,2483,VNM,5347,3.0,2020/01/30,2020-01-01,42.321365,2020/01/30 06:29:01.669,0.15933757,413.0078,0.0,0.60963655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60037690170385,20.865174448797884]}"
2020_01_01_0000000000000000007b_0,Vietnam,2060,VNM,4655,3.0,2020/02/01,2020-01-01,32.73705,2020/02/01 06:14:31.615,25.668335,413.05722,0.0,0.68112504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.98030076596008,10.711844962184957]}"
2020_01_01_0000000000000000007c_0,Vietnam,2512,VNM,4226,3.0,2020/02/17,2020-01-01,31.690897,2020/02/17 06:14:52.948,0.31335157,412.81387,0.0,0.45751727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.29089793620444,13.68859612256483]}"
2020_01_01_0000000000000000007d_0,Vietnam,2249,VNM,4460,3.0,2020/02/17,2020-01-01,31.714254,2020/02/17 06:14:53.228,0.537874,412.59433,0.0,0.548145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.27970901647481,13.72456894625522]}"
2020_01_01_0000000000000000007e_0,Vietnam,2707,VNM,5001,3.0,2020/02/17,2020-01-01,31.709904,2020/02/17 06:14:53.255,0.42602286,413.3645,0.0,0.5300969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.28481686024747,13.715575740332623]}"
2020_01_01_0000000000000000007f_0,Vietnam,3311,VNM,5975,3.0,2020/02/17,2020-01-01,31.798231,2020/02/17 06:14:55.669,0.11146609,414.69296,0.0,0.48146763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.26490141201859,13.832487417326394]}"
2020_01_01_00000000000000000080_0,Vietnam,2919,VNM,4558,3.0,2020/02/17,2020-01-01,31.827509,2020/02/17 06:14:56.336,0.114394434,413.95886,0.0,0.4489582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.25806895692533,13.877453446939382]}"
2020_01_01_00000000000000000081_0,Vietnam,2706,VNM,5628,3.0,2020/02/17,2020-01-01,31.885027,2020/02/17 06:14:57.255,0.43733817,413.60736,0.0,0.50964755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.23110497712882,13.958392300242764]}"
2020_01_01_00000000000000000082_0,Vietnam,3014,VNM,6295,3.0,2020/02/17,2020-01-01,31.92417,2020/02/17 06:14:58.282,0.32647857,413.57117,0.0,0.46511337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21941784819373,14.01235153577835]}"
2020_01_01_00000000000000000083_0,Vietnam,2999,VNM,5753,3.0,2020/02/17,2020-01-01,31.943121,2020/02/17 06:14:58.588,0.43777338,414.46866,0.0,0.4993833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21360822439165,14.039331153546144]}"
2020_01_01_00000000000000000084_0,Vietnam,3066,VNM,5844,3.0,2020/02/17,2020-01-01,31.968582,2020/02/17 06:14:59.696,0.0777925,413.7892,0.0,0.43237168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21709243150184,14.066310771313937]}"
2020_01_01_00000000000000000085_0,Vietnam,2724,VNM,5220,3.0,2020/02/24,2020-01-01,27.937756,2020/02/24 06:20:20.255,0.4114025,413.14645,0.0,0.4407639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36654844456149,10.819763433256131]}"
2020_01_01_00000000000000000086_0,Vietnam,2761,VNM,5311,3.0,2020/02/24,2020-01-01,27.933144,2020/02/24 06:20:20.282,0.299042,412.6159,0.0,0.4377182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.37248477911845,10.810770227333533]}"
2020_01_01_00000000000000000087_0,Vietnam,3407,VNM,6327,3.0,2020/02/24,2020-01-01,27.950363,2020/02/24 06:20:20.588,0.41145876,413.25372,0.0,0.45591584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36383916792848,10.837749845101326]}"
2020_01_01_00000000000000000088_0,Vietnam,2724,VNM,5220,3.0,2020/02/24,2020-01-01,27.941063,2020/02/24 06:20:20.642,0.1885729,413.1028,0.0,0.4619671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36654844456149,10.819763433256131]}"
2020_01_01_00000000000000000089_0,Vietnam,2719,VNM,5510,3.0,2020/02/24,2020-01-01,27.95835,2020/02/24 06:20:20.948,0.29939082,412.84024,0.0,0.45050207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36114014666063,10.855736256946523]}"
2020_01_01_0000000000000000008a_0,Vietnam,3158,VNM,6000,3.0,2020/02/24,2020-01-01,27.980087,2020/02/24 06:20:21.228,0.5242342,413.93478,0.0,0.43702847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35577287189066,10.891709080636913]}"
2020_01_01_0000000000000000008b_0,Vietnam,2021,VNM,4085,3.0,2020/02/24,2020-01-01,27.975569,2020/02/24 06:20:21.255,0.41185123,412.94727,0.0,0.44099122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35253189232247,10.882715874714314]}"
2020_01_01_0000000000000000008c_0,Vietnam,3113,VNM,5580,3.0,2020/02/24,2020-01-01,27.992672,2020/02/24 06:20:21.562,0.52413356,413.29626,0.0,0.45163518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.34394588476034,10.90969549248211]}"
2020_01_01_0000000000000000008d_0,Vietnam,2518,VNM,4879,3.0,2020/02/24,2020-01-01,27.98815,2020/02/24 06:20:21.588,0.41171446,413.60907,0.0,0.44237512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.34985823470114,10.900702286559511]}"
2020_01_01_0000000000000000008e_0,Vietnam,3158,VNM,6000,3.0,2020/02/24,2020-01-01,27.983532,2020/02/24 06:20:21.615,0.29944718,413.2133,0.0,0.41244337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35577287189066,10.891709080636913]}"
2020_01_01_0000000000000000008f_0,Vietnam,2982,VNM,5267,3.0,2020/02/24,2020-01-01,28.000708,2020/02/24 06:20:21.921,0.41130424,413.85562,0.0,0.45657608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.34719483343984,10.918688698404706]}"
2020_01_01_00000000000000000090_0,Vietnam,2930,VNM,5491,3.0,2020/02/24,2020-01-01,27.996092,2020/02/24 06:20:21.948,0.29904658,412.8,0.0,0.44371712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.3531046192366,10.90969549248211]}"
2020_01_01_00000000000000000091_0,Vietnam,3161,VNM,6005,3.0,2020/02/24,2020-01-01,28.033865,2020/02/24 06:20:22.948,0.2986595,412.93927,0.0,0.40247318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.3392661721848,10.972647933940292]}"
2020_01_01_00000000000000000092_0,Vietnam,3320,VNM,5754,3.0,2020/02/24,2020-01-01,28.112726,2020/02/24 06:20:25.336,0.08869624,412.61343,0.0,0.46166742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.31196041200175,11.098552816856662]}"
2020_01_01_00000000000000000093_0,Vietnam,3471,VNM,7172,3.0,2020/02/24,2020-01-01,28.561518,2020/02/24 06:20:37.002,0.09369519,412.38354,0.0,0.5338396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.1557636810724,11.800022878819291]}"
2020_01_01_00000000000000000094_0,Vietnam,3375,VNM,6272,3.0,2020/02/24,2020-01-01,34.319103,2020/02/24 06:22:51.336,0.14057231,411.7681,0.0,0.576545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.33382190168314,19.911894621002517]}"
2020_01_01_00000000000000000095_0,Vietnam,2063,VNM,2835,3.0,2020/02/26,2020-01-01,26.561586,2020/02/26 06:08:33.228,20.661987,412.73773,0.0,0.4193612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53545862984154,11.23345090569563]}"
2020_01_01_00000000000000000096_0,Vietnam,3130,VNM,5249,3.0,2020/02/26,2020-01-01,26.573503,2020/02/26 06:08:33.562,20.6719,412.41327,0.0,0.46955276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53306200985321,11.251437317540825]}"
2020_01_01_00000000000000000097_0,Vietnam,3162,VNM,5071,3.0,2020/02/26,2020-01-01,26.562756,2020/02/26 06:08:33.615,20.78278,412.40576,0.0,0.38912284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53207654793684,11.224457699773032]}"
2020_01_01_00000000000000000098_0,Vietnam,2605,VNM,4112,3.0,2020/02/26,2020-01-01,26.58546,2020/02/26 06:08:33.895,20.681776,411.54083,0.0,0.38588938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52150577465854,11.269423729386022]}"
2020_01_01_00000000000000000099_0,Vietnam,3130,VNM,5249,3.0,2020/02/26,2020-01-01,26.574682,2020/02/26 06:08:33.948,20.792685,411.6025,0.0,0.4142245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53306200985321,11.251437317540825]}"
2020_01_01_0000000000000000009a_0,Vietnam,2063,VNM,2835,3.0,2020/02/26,2020-01-01,26.569155,2020/02/26 06:08:33.975,20.850235,412.19656,0.0,0.3688167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53545862984154,11.23345090569563]}"
2020_01_01_0000000000000000009b_0,Vietnam,2699,VNM,4007,3.0,2020/02/26,2020-01-01,26.563587,2020/02/26 06:08:34.002,20.908531,412.8356,0.0,0.3779682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.54124512907045,11.224457699773032]}"
2020_01_01_0000000000000000009c_0,Vietnam,2394,VNM,3702,3.0,2020/02/26,2020-01-01,26.59739,2020/02/26 06:08:34.228,20.69209,412.2229,0.0,0.40158784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.51912937498773,11.287410141231216]}"
2020_01_01_0000000000000000009d_0,Vietnam,2409,VNM,3827,3.0,2020/02/26,2020-01-01,26.592014,2020/02/26 06:08:34.255,20.746881,411.88773,0.0,0.37837783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52490142475183,11.278416935308618]}"
2020_01_01_0000000000000000009e_0,Vietnam,2185,VNM,3375,3.0,2020/02/26,2020-01-01,26.575447,2020/02/26 06:08:34.336,20.919106,411.6404,0.0,0.36619237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52967444386726,11.242444111618227]}"
2020_01_01_0000000000000000009f_0,Vietnam,2063,VNM,2835,3.0,2020/02/26,2020-01-01,26.569796,2020/02/26 06:08:34.363,20.978767,412.02588,0.0,0.36244026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53545862984154,11.23345090569563]}"
2020_01_01_000000000000000000a0_0,Vietnam,2699,VNM,4007,3.0,2020/02/26,2020-01-01,26.564068,2020/02/26 06:08:34.389,21.039522,412.17532,0.0,0.3999506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.54124512907045,11.224457699773032]}"
2020_01_01_000000000000000000a1_0,Vietnam,2626,VNM,4193,3.0,2020/02/26,2020-01-01,26.598467,2020/02/26 06:08:34.615,20.813683,411.92328,0.0,0.37811372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52829996122301,11.287410141231216]}"
2020_01_01_000000000000000000a2_0,Vietnam,2409,VNM,3827,3.0,2020/02/26,2020-01-01,26.592916,2020/02/26 06:08:34.642,20.871302,412.30646,0.0,0.3727364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52490142475183,11.278416935308618]}"
2020_01_01_000000000000000000a3_0,Vietnam,2959,VNM,4778,3.0,2020/02/26,2020-01-01,26.587358,2020/02/26 06:08:34.669,20.929636,411.99805,0.0,0.37371972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52728273594798,11.260430523463423]}"
2020_01_01_000000000000000000a4_0,Vietnam,3130,VNM,5249,3.0,2020/02/26,2020-01-01,26.5817,2020/02/26 06:08:34.696,20.989302,411.685,0.0,0.34826213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53306200985321,11.251437317540825]}"
2020_01_01_000000000000000000a5_0,Vietnam,2063,VNM,2835,3.0,2020/02/26,2020-01-01,26.570082,2020/02/26 06:08:34.749,21.112003,412.4359,0.0,0.38820183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53545862984154,11.23345090569563]}"
2020_01_01_000000000000000000a6_0,Vietnam,2959,VNM,4778,3.0,2020/02/26,2020-01-01,26.587814,2020/02/26 06:08:35.056,21.060793,412.2027,0.0,0.39574888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52728273594798,11.260430523463423]}"
2020_01_01_000000000000000000a7_0,Vietnam,3130,VNM,5249,3.0,2020/02/26,2020-01-01,26.581968,2020/02/26 06:08:35.083,21.122768,411.2782,0.0,0.3552395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53306200985321,11.251437317540825]}"
2020_01_01_000000000000000000a8_0,Vietnam,2340,VNM,3637,3.0,2020/02/26,2020-01-01,26.593742,2020/02/26 06:08:35.416,21.134356,411.9878,0.0,0.38304913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53067578678849,11.269423729386022]}"
2020_01_01_000000000000000000a9_0,Vietnam,2626,VNM,4193,3.0,2020/02/26,2020-01-01,26.605562,2020/02/26 06:08:35.749,21.145895,411.08026,0.0,0.3967545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52829996122301,11.287410141231216]}"
2020_01_01_000000000000000000aa_0,Vietnam,2905,VNM,4684,3.0,2020/02/26,2020-01-01,26.769436,2020/02/26 06:08:39.282,20.950418,413.42572,0.0,0.41475502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.46289270761976,11.548213112986552]}"
2020_01_01_000000000000000000ab_0,Vietnam,3325,VNM,6554,3.0,2020/02/26,2020-01-01,26.792393,2020/02/26 06:08:39.562,20.848024,412.42023,0.0,0.5104195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.44928961350737,11.584185936676944]}"
2020_01_01_000000000000000000ac_0,Vietnam,3050,VNM,5799,3.0,2020/02/26,2020-01-01,26.781647,2020/02/26 06:08:39.615,20.958746,411.71353,0.0,0.50222075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.46067605843203,11.566199524831749]}"
2020_01_01_000000000000000000ad_0,Vietnam,2905,VNM,4684,3.0,2020/02/26,2020-01-01,26.770662,2020/02/26 06:08:39.669,21.07431,412.9021,0.0,0.37500218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.46289270761976,11.548213112986552]}"
2020_01_01_000000000000000000ae_0,Vietnam,2905,VNM,4684,3.0,2020/02/26,2020-01-01,26.777248,2020/02/26 06:08:40.029,21.142237,412.17297,0.0,0.4240728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.46289270761976,11.548213112986552]}"
2020_01_01_000000000000000000af_0,Vietnam,2905,VNM,4684,3.0,2020/02/26,2020-01-01,26.777826,2020/02/26 06:08:40.416,21.274363,412.34088,0.0,0.49431196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.46289270761976,11.548213112986552]}"
2020_01_01_000000000000000000b0_0,Vietnam,2671,VNM,4930,3.0,2020/02/26,2020-01-01,26.802055,2020/02/26 06:08:41.083,21.293346,412.2001,0.0,0.5187523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.45846981357552,11.584185936676944]}"
2020_01_01_000000000000000000b1_0,Vietnam,2948,VNM,5344,3.0,2020/02/26,2020-01-01,26.886074,2020/02/26 06:08:42.642,21.09813,411.02975,0.0,0.49351382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.41929303802172,11.719084025515912]}"
2020_01_01_000000000000000000b2_0,Vietnam,3370,VNM,5831,3.0,2020/02/26,2020-01-01,27.386963,2020/02/26 06:08:55.921,21.373045,412.24036,0.0,0.48047405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.23248572368395,12.483506528936724]}"
2020_01_01_000000000000000000b3_0,Vietnam,1452,VNM,2596,3.0,2020/02/26,2020-01-01,27.404654,2020/02/26 06:08:56.228,21.328283,412.81052,0.0,0.45991904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.22535828563083,12.510486146704517]}"
2020_01_01_000000000000000000b4_0,Vietnam,2545,VNM,4799,3.0,2020/02/26,2020-01-01,27.417118,2020/02/26 06:08:56.562,21.337807,412.7761,0.0,0.40429252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.22746625157909,12.53746576447231]}"
2020_01_01_000000000000000000b5_0,Vietnam,1956,VNM,3491,3.0,2020/02/26,2020-01-01,27.411789,2020/02/26 06:08:56.588,21.392534,412.30096,0.0,0.37677893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21991672466118,12.519479352627114]}"
