file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY,SAMPLE_1
2023/01/01,20.907322,106.032074,61.633366,20.777506,421.07266,0.8459969,0,2023/01/01 02:01:41.902,VNM,Vietnam,4
2023/01/01,20.887573,105.98095,61.655056,21.410206,422.26004,0.8997849,0,2023/01/01 02:01:41.821,VNM,Vietnam,4
2023/01/01,20.881012,105.96383,61.66237,21.621815,421.31662,0.91614336,0,2023/01/01 02:01:41.794,VNM,Vietnam,6
2023/01/01,20.943224,106.06886,61.633472,20.146673,421.59674,0.83992684,0,2023/01/01 02:01:41.650,VNM,Vietnam,2
2023/01/01,20.936598,106.052025,61.64052,20.35578,420.6067,0.7919307,0,2023/01/01 02:01:41.623,VNM,Vietnam,2
2023/01/01,20.929981,106.035126,61.647614,20.565428,421.67734,0.7497311,0,2023/01/01 02:01:41.596,VNM,Vietnam,3
2023/01/01,20.910189,105.98409,61.6692,21.197468,422.09442,0.8659679,0,2023/01/01 02:01:41.515,VNM,Vietnam,4
2023/01/01,20.903603,105.966965,61.676495,21.409142,422.24237,0.8183213,0,2023/01/01 02:01:41.488,VNM,Vietnam,2
2023/01/01,20.89703,105.94978,61.68384,21.621271,420.21927,0.9759425,0,2023/01/01 02:01:41.461,VNM,Vietnam,4
2023/01/01,20.959232,106.05457,61.6551,20.14818,421.70605,0.7560456,0,2023/01/01 02:01:41.317,VNM,Vietnam,2
2023/01/01,20.95261,106.037735,61.662148,20.357206,420.53555,0.7415829,0,2023/01/01 02:01:41.290,VNM,Vietnam,3
2023/01/01,20.945995,106.020836,61.669247,20.566776,421.1598,0.6767619,0,2023/01/01 02:01:41.263,VNM,Vietnam,2
2023/01/01,20.93939,106.00389,61.676388,20.776897,420.96936,0.67953527,0,2023/01/01 02:01:41.236,VNM,Vietnam,2
2023/01/01,20.91962,105.95269,61.69812,21.41028,422.24503,0.8972234,0,2023/01/01 02:01:41.155,VNM,Vietnam,6
2023/01/01,20.91305,105.93551,61.705463,21.622366,420.96042,0.9595358,0,2023/01/01 02:01:41.128,VNM,Vietnam,2
2023/01/01,20.975245,106.04038,61.676662,20.14876,421.0896,0.8125422,0,2023/01/01 02:01:40.983,VNM,Vietnam,4
2023/01/01,20.968607,106.02356,61.68369,20.357626,421.77725,0.6428835,0,2023/01/01 02:01:40.956,VNM,Vietnam,2
2023/01/01,20.96199,106.00669,61.690765,20.567013,422.36572,0.7427001,0,2023/01/01 02:01:40.929,VNM,Vietnam,4
2023/01/01,20.94223,105.95576,61.71231,21.198303,422.20053,0.8901773,0,2023/01/01 02:01:40.848,VNM,Vietnam,2
2023/01/01,20.935637,105.93863,61.719597,21.409866,421.77188,0.82083964,0,2023/01/01 02:01:40.821,VNM,Vietnam,2
2023/01/01,20.929071,105.921455,61.726936,21.621878,422.40833,0.94438314,0,2023/01/01 02:01:40.794,VNM,Vietnam,4
2023/01/01,20.991255,106.02628,61.69816,20.148579,421.69058,0.84749323,0,2023/01/01 02:01:40.650,VNM,Vietnam,2
2023/01/01,20.98464,106.00947,61.705196,20.357496,421.353,0.7815181,0,2023/01/01 02:01:40.623,VNM,Vietnam,6
2023/01/01,20.978014,105.992584,61.712276,20.566975,421.6316,0.756155,0,2023/01/01 02:01:40.596,VNM,Vietnam,2
2023/01/01,20.971418,105.975655,61.719414,20.776955,422.06168,0.6618249,0,2023/01/01 02:01:40.569,VNM,Vietnam,6
2023/01/01,20.958206,105.9416,61.73382,21.198484,422.71326,0.81300616,0,2023/01/01 02:01:40.515,VNM,Vietnam,6
2023/01/01,20.951649,105.92451,61.741108,21.409937,422.05975,0.9666504,0,2023/01/01 02:01:40.488,VNM,Vietnam,2
2023/01/01,21.007265,106.01212,61.719696,20.149208,421.97485,0.8540143,0,2023/01/01 02:01:40.317,VNM,Vietnam,2
2023/01/01,21.000618,105.99527,61.726738,20.35833,421.38754,0.8736015,0,2023/01/01 02:01:40.290,VNM,Vietnam,3
2023/01/01,21.69493,105.439125,62.538822,27.053482,420.8097,0.71920776,0,2023/01/01 02:01:54.461,VNM,Vietnam,10
2023/01/01,21.160742,105.85387,61.94191,20.358635,422.22803,0.8340676,0,2023/01/01 02:01:36.956,VNM,Vietnam,2
2023/01/01,21.709093,105.44757,62.542656,26.997038,419.82425,0.72612876,0,2023/01/01 02:01:54.488,VNM,Vietnam,10
2023/01/01,21.737514,105.4637,62.550915,26.892439,420.26297,0.6973146,0,2023/01/01 02:01:54.542,VNM,Vietnam,3
2023/01/01,21.373087,105.74708,62.089912,26.995777,421.57495,0.77535737,0,2023/01/01 02:02:01.488,VNM,Vietnam,10
