file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY,is_rice_area
2022-01-01,10.02039,106.173386,41.498478,1.0092094,420.1851,0.6521005,0.0,2022-01-01 03:16:01.084990208,VNM,Vietnam,False
2022-01-01,9.997044,106.13355,41.50365,0.2957078,419.6708,0.5226333,0.0,2022-01-01 03:16:01.004001024,VNM,Vietnam,True
2022-01-01,10.12128,106.09916,41.627975,1.008785,420.1552,0.63079566,0.0,2022-01-01 03:15:59.085000960,VNM,Vietnam,True
2022-01-01,9.973939,106.09355,41.50917,0.47913185,419.74173,0.63117594,0.0,2022-01-01 03:16:00.923011584,VNM,Vietnam,False
2022-01-01,10.037207,106.16102,41.52006,1.0091387,420.7573,0.6079486,0.0,2022-01-01 03:16:00.752020736,VNM,Vietnam,True
2022-01-01,10.029396,106.14776,41.521748,0.7673166,420.65417,0.63110054,0.0,2022-01-01 03:16:00.725024256,VNM,Vietnam,True
2022-01-01,10.013859,106.121185,41.525234,0.2956174,420.39514,0.51203537,0.0,2022-01-01 03:16:00.670991104,VNM,Vietnam,True
2022-01-01,10.00613,106.10787,41.527035,0.12565918,419.9668,0.55137193,0.0,2022-01-01 03:16:00.643994880,VNM,Vietnam,True
2022-01-01,9.998428,106.094536,41.528877,0.25097394,419.447,0.61444765,0.0,2022-01-01 03:16:00.616998400,VNM,Vietnam,True
2022-01-01,10.054022,106.14865,41.54164,1.009068,420.36816,0.6060621,0.0,2022-01-01 03:16:00.418005248,VNM,Vietnam,True
2022-01-01,9.9662895,106.08017,41.511086,0.7179501,419.6071,0.5412768,0.0,2022-01-01 03:16:00.896015104,VNM,Vietnam,False
2022-01-01,10.097924,106.05932,41.633152,0.29516536,420.37454,0.51088846,0.0,2022-01-01 03:15:59.004011520,VNM,Vietnam,True
2022-01-01,10.090193,106.046,41.634953,0.12519293,418.8795,0.53124636,0.0,2022-01-01 03:15:58.977015296,VNM,Vietnam,True
2022-01-01,10.067157,106.00593,41.64059,0.7182291,419.41135,0.5668469,0.0,2022-01-01 03:15:58.896026112,VNM,Vietnam,True
2022-01-01,10.117583,105.96879,41.705345,0.71836895,418.49567,0.54548717,0.0,2022-01-01 03:15:57.895991296,VNM,Vietnam,True
2022-01-01,10.188529,106.04964,41.714306,1.0085019,419.00574,0.6201637,0.0,2022-01-01 03:15:57.751996672,VNM,Vietnam,True
2022-01-01,10.180714,106.03638,41.715996,0.7666533,419.18637,0.67731124,0.0,2022-01-01 03:15:57.725000448,VNM,Vietnam,True
2022-01-01,10.172927,106.023094,41.71772,0.5269691,418.66995,0.53762776,0.0,2022-01-01 03:15:57.698003968,VNM,Vietnam,True
2022-01-01,10.165167,106.009796,41.719486,0.29480335,419.3278,0.49850762,0.0,2022-01-01 03:15:57.671007744,VNM,Vietnam,True
2022-01-01,10.1574335,105.996475,41.72129,0.12481984,420.33655,0.53532875,0.0,2022-01-01 03:15:57.644011008,VNM,Vietnam,True
2022-01-01,10.132917,105.99552,41.701546,0.2510779,419.69565,0.6050529,0.0,2022-01-01 03:15:57.950024448,VNM,Vietnam,True
2022-01-01,10.149726,105.98314,41.72313,0.25109127,419.00928,0.59874755,0.0,2022-01-01 03:15:57.617014528,VNM,Vietnam,True
2022-01-01,10.134391,105.9564,41.72693,0.718416,419.17435,0.5506023,0.0,2022-01-01 03:15:57.563021568,VNM,Vietnam,True
2022-01-01,10.205339,106.037254,41.73589,1.0084306,419.08148,0.5982976,0.0,2022-01-01 03:15:57.418021632,VNM,Vietnam,True
2022-01-01,10.197524,106.023994,41.73758,0.76657915,418.84137,0.6079199,0.0,2022-01-01 03:15:57.391025152,VNM,Vietnam,True
2022-01-01,10.189736,106.01071,41.739304,0.5268897,418.20578,0.5351725,0.0,2022-01-01 03:15:57.363988480,VNM,Vietnam,False
2022-01-01,10.181975,105.99741,41.74107,0.29471248,419.59268,0.50205946,0.0,2022-01-01 03:15:57.336992000,VNM,Vietnam,True
2022-01-01,10.174242,105.98409,41.742874,0.12472637,419.11615,0.52156156,0.0,2022-01-01 03:15:57.309995776,VNM,Vietnam,True
2022-01-01,10.142046,105.96978,41.72501,0.47951478,418.71164,0.5882902,0.0,2022-01-01 03:15:57.590018304,VNM,Vietnam,True
2022-01-01,10.158853,105.9574,41.746593,0.47955343,418.9591,0.5924326,0.0,2022-01-01 03:15:57.256002560,VNM,Vietnam,True
2022-01-01,10.140624,106.00886,41.699707,0.124913566,419.4385,0.5217942,0.0,2022-01-01 03:15:57.977020672,VNM,Vietnam,True
2022-01-01,10.1561165,106.03548,41.696136,0.5270485,418.83304,0.56077087,0.0,2022-01-01 03:15:58.031013376,VNM,Vietnam,True
2022-01-01,10.13028,106.07352,41.651245,0.7668748,419.7001,0.6593054,0.0,2022-01-01 03:15:58.724994816,VNM,Vietnam,True
2022-01-01,10.122494,106.06024,41.65297,0.52720636,418.93777,0.54401183,0.0,2022-01-01 03:15:58.697998592,VNM,Vietnam,True
2022-01-01,10.107003,106.03362,41.656536,0.12509991,419.6353,0.5341385,0.0,2022-01-01 03:15:58.644005888,VNM,Vietnam,True
2022-01-01,10.0992985,106.02029,41.65838,0.2510515,419.35394,0.5969331,0.0,2022-01-01 03:15:58.617009152,VNM,Vietnam,True
2022-01-01,10.083966,105.993546,41.662174,0.7182755,419.5404,0.5425064,0.0,2022-01-01 03:15:58.563016448,VNM,Vietnam,True
2022-01-01,10.154905,106.0744,41.67114,1.0086439,419.33032,0.63711137,0.0,2022-01-01 03:15:58.418016256,VNM,Vietnam,True
2022-01-01,10.148356,106.02218,41.697903,0.2948944,419.69705,0.4959129,0.0,2022-01-01 03:15:58.004017152,VNM,Vietnam,True
2022-01-01,10.147092,106.06114,41.67283,0.7668013,419.79965,0.6568542,0.0,2022-01-01 03:15:58.391019776,VNM,Vietnam,True
2022-01-01,10.131546,106.03456,41.67632,0.29498497,419.81232,0.501969,0.0,2022-01-01 03:15:58.337026816,VNM,Vietnam,True
2022-01-01,10.123814,106.02124,41.67812,0.12500688,419.43085,0.53151196,0.0,2022-01-01 03:15:58.309990144,VNM,Vietnam,True
2022-01-01,10.116108,106.007904,41.679962,0.2510646,419.06464,0.6015014,0.0,2022-01-01 03:15:58.282993920,VNM,Vietnam,True
2022-01-01,10.108429,105.994545,41.681843,0.4794375,418.3848,0.6115697,0.0,2022-01-01 03:15:58.255997184,VNM,Vietnam,True
2022-01-01,10.100775,105.98117,41.683758,0.7183221,418.77838,0.54717135,0.0,2022-01-01 03:15:58.229000704,VNM,Vietnam,True
2022-01-01,10.163903,106.04876,41.694412,0.7667275,420.13962,0.64057213,0.0,2022-01-01 03:15:58.058010112,VNM,Vietnam,True
2022-01-01,10.139305,106.04786,41.674553,0.52712756,420.08435,0.55344653,0.0,2022-01-01 03:15:58.364023296,VNM,Vietnam,True
2022-01-01,10.459894,105.773346,42.10979,0.12314901,417.51868,0.53962237,0.0,2022-01-01 03:15:51.644003328,VNM,Vietnam,True
